Scraped At,Product Name,Selling Price,Original Price,Discount (shown),Discount % (calculated),Rating,Reviews,Product URL,Page
2026-03-01 10:56:53,Kundan Multicolor Poly Blend Unstitched Shirts & Trousers Piece - Combo Of 3,0.724,0.2099,66% Off,-244.93,,(23),https://www.snapdeal.com/product/kundan-multicolor-poly-blend-unstitched/646837586298,1
2026-03-01 10:56:53,Gwalior Suitings Navy Poly Blend Suit Lengths,0.537,0.1599,66% Off,-235.83,,(31),https://www.snapdeal.com/product/gwalior-suitings-navy-poly-blend/915908190,1
2026-03-01 10:56:53,KUNDAN SULZ GWALIOR Maroon Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.699,53% Off,53.22,,(93),https://www.snapdeal.com/product/kundan-sulz-gwalior-maroon-cotton/677739305714,1
2026-03-01 10:56:53,Makhanchor Blue 100 Percent Cotton Unstitched Shirt pc Single,0.328,0.499,34% Off,34.27,,(1),https://www.snapdeal.com/product/makhanchor-blue-100-percent-cotton/636694366919,1
2026-03-01 10:56:54,Gwalior Suitings Multi Cotton Blend Unstitched Shirts & Trousers,0.492,0.999,51% Off,50.75,,(7),https://www.snapdeal.com/product/gwalior-suitings-multi-cotton-blend/642910363343,1
2026-03-01 10:56:54,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirt pc,0.465,0.999,53% Off,53.45,,(49),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/655185508282,1
2026-03-01 10:56:54,Fabkart Light Blue Polyester Men's Unstitched Shirt Piece ( Pack of 1 ),0.293,0.625,53% Off,53.12,,(13),https://www.snapdeal.com/product/fabkart-light-blue-polyester-blend/684358768919,1
2026-03-01 10:56:54,Gwalior - Black Cotton Blend Men's Unstitched Pant Piece ( Pack of 1 ),0.284,0.899,68% Off,68.41,,(114),https://www.snapdeal.com/product/gwalior-black-poly-blend-unstitched/644900716443,1
2026-03-01 10:56:54,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.552,0.1099,50% Off,-402.27,,(42),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/646565633613,1
2026-03-01 10:56:55,Maharaja - Green Linen Men's Unstitched Kurta ( Pack of 1 ),0.679,0.25,73% Off,-171.6,,(64),https://www.snapdeal.com/product/maharaja-green-linen-unstiched-kurta/682542660873,1
2026-03-01 10:56:55,KUNDAN SULZ GWALIOR Purple Cotton Blend Unstitched Shirts & Trousers ( 1 Pant & 1 Shirt Piece ),0.505,0.1199,58% Off,-321.18,,(19),https://www.snapdeal.com/product/kundan-sulz-gwalior-purple-cotton/646101173658,1
2026-03-01 10:56:55,Raymond Multicolor Polyester Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.743,0.1999,63% Off,-271.69,,,https://www.snapdeal.com/product/raymond-multicolor-polyester-blend-mens/624847404265,1
2026-03-01 10:56:55,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.52,0.999,48% Off,47.95,,(8),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/634908501113,1
2026-03-01 10:56:55,Makhanchor Blue 100 Percent Cotton Unstitched Shirt pc Single,0.328,0.999,67% Off,67.17,,(25),https://www.snapdeal.com/product/makhanchor-blue-100-percent-cotton/686846190719,1
2026-03-01 10:56:55,Gwalior Men's Premium Shirt and Trouser Combo,0.44,0.1399,69% Off,-214.51,,(32),https://www.snapdeal.com/product/gwalior-suitings-blue-poly-blend/655032339510,1
2026-03-01 10:56:56,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 2 Pieces ( 1 Pant & 1 Shirt Piece ),0.52,0.1199,57% Off,-333.69,,(9),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/631482790701,1
2026-03-01 10:56:56,Fabkart Grey Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.304,0.999,70% Off,69.57,,(12),https://www.snapdeal.com/product/fabkart-grey-polyester-blend-mens/647290220426,1
2026-03-01 10:56:56,KUNDAN SULZ GWALIOR Multi Linen Unstitched Shirts & Trousers Pack of 1 Pant and Shirt Piece for Men,0.712,0.1499,53% Off,-374.98,,(2),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-linen/658721508541,1
2026-03-01 10:56:56,Gwalior Suitings Grey Poly Blend Unstitched Pant Piece - 1.30 Meter,0.371,0.699,47% Off,46.92,,(23),https://www.snapdeal.com/product/gwalior-suitings-grey-poly-blend/635490327605,1
2026-03-01 10:56:56,Makhanchor White Linen Blended Unstitched Shirt pc Single,0.404,0.1199,66% Off,-236.95,,(18),https://www.snapdeal.com/product/makhanchor-white-linen-blended-unstitched/620558477270,1
2026-03-01 10:56:57,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 2 Pieces ( 1 Pant & 1 Shirt Piece ),0.52,0.1199,57% Off,-333.69,,(3),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/673517331451,1
2026-03-01 10:56:57,ONLY VIMAL Black Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.453,0.809,44% Off,44.0,,(5),https://www.snapdeal.com/product/only-vimal-black-polyester-blend/631089506481,1
2026-03-01 10:56:57,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.547,0.1099,50% Off,-397.73,,(24),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/621527857513,1
2026-03-01 10:56:57,JOHN STELLAR Mustard Linen Men's Unstitched Shirt Piece ( Pack of 1 ),0.699,0.1199,42% Off,-482.99,,(4),https://www.snapdeal.com/product/john-stellar-mustard-linen-mens/676414980437,1
2026-03-01 10:56:58,Raymond White 100 Percent Cotton Unstitched Shirt pc,0.637,0.1699,63% Off,-274.93,,(14),https://www.snapdeal.com/product/raymond-white-100-percent-cotton/631699276533,1
2026-03-01 10:56:58,Kundan Sulz Gwalior Black Cotton Blend Unstitched Pant Pc,0.35,0.799,56% Off,56.2,,(37),https://www.snapdeal.com/product/kundan-sulz-gwalior-black-cotton/635823557816,1
2026-03-01 10:56:58,Maharaja White Polyester Men's Unstitched Shirts & Trousers ( Pack of 2 ),0.551,0.2,72% Off,-175.5,,(174),https://www.snapdeal.com/product/m-maharaja-white-poly-blend/640928506926,1
2026-03-01 10:56:58,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers,0.574,0.1399,59% Off,-310.29,,(40),https://www.snapdeal.com/product/kundan-suz-gwalior-multi-cotton/647528338414,1
2026-03-01 10:56:58,Fabkart Green Polyester Men's Unstitched Shirt Piece ( Pack of 1 ),0.281,0.799,65% Off,64.83,,(17),https://www.snapdeal.com/product/fabkart-green-polyester-blend-mens/678931587964,1
2026-03-01 10:56:59,Kundan Brown Semi-Formals Unstitched Pant Piece,0.306,0.749,59% Off,59.15,,(18),https://www.snapdeal.com/product/kundan-brown-semiformals-unstitched-pant/634582361616,1
2026-03-01 10:56:59,Maharaja Multi Poly Viscose Unstitched Shirts & Trousers,0.601,0.2,70% Off,-200.5,,(17),https://www.snapdeal.com/product/maharaja-multi-poly-viscose-unstitched/673513830290,1
2026-03-01 10:56:59,KUNDAN SULZ GWALIOR Pink Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.799,59% Off,59.07,,(50),https://www.snapdeal.com/product/kundan-sulz-gwalior-pink-cotton/674905950226,1
2026-03-01 10:56:59,Fabkart Cream Polyester Men's Unstitched Shirt Piece ( Pack of 1 ),0.285,0.799,64% Off,64.33,,(7),https://www.snapdeal.com/product/fabkart-cream-polyester-blend-mens/671511950881,1
2026-03-01 10:56:59,Fabkart Light Blue Polyester Men's Unstitched Shirt Piece ( Pack of 1 ),0.59,0.1599,63% Off,-268.98,,(4),https://www.snapdeal.com/product/fabkart-light-blue-polyester-mens/668519304957,1
2026-03-01 10:57:00,KUNDAN SULZ GWALIOR Blue Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.799,59% Off,59.07,,(91),https://www.snapdeal.com/product/kundan-sulz-gwalior-blue-cotton/624034954083,1
2026-03-01 10:57:00,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.52,0.999,48% Off,47.95,,(18),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/640427874234,1
2026-03-01 10:57:00,JOHN STELLAR Multi Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.699,0.1199,42% Off,-482.99,,,https://www.snapdeal.com/product/john-stellar-multi-cotton-blend/665930005755,1
2026-03-01 10:57:00,Fabkart Rust Polyester Men's Unstitched Shirt Piece ( Pack of 1 ),0.248,0.799,69% Off,68.96,,(3),https://www.snapdeal.com/product/fabkart-rust-polyester-blend-mens/680820481137,1
2026-03-01 10:57:00,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.52,0.999,48% Off,47.95,,(16),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/647850933966,1
2026-03-01 10:57:01,JOHN STELLAR Green Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.699,0.1199,42% Off,-482.99,,(2),https://www.snapdeal.com/product/john-stellar-green-cotton-blend/682651989856,1
2026-03-01 10:57:01,KUNDAN SULZ GWALIOR Grey Cotton Blend Unstitched Shirts & Trousers ( 1 Pant & 1 Shirt Piece ),0.555,0.1199,54% Off,-362.89,,(5),https://www.snapdeal.com/product/kundan-sulz-gwalior-offwhite-cotton/647774671247,1
2026-03-01 10:57:01,Siyaram White Linen Men's Unstitched Pant Piece ( Pack of 1 ),0.652,0.185,65% Off,-252.43,,(6),https://www.snapdeal.com/product/siyaram-white-linen-mens-unstitched/657987157520,1
2026-03-01 10:57:01,KUNDAN SULZ GWALIOR Purple Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.799,59% Off,59.07,,(67),https://www.snapdeal.com/product/kundan-sulz-gwalior-purple-cotton/657582425882,1
2026-03-01 10:57:02,Maharaja Blue Cotton Blend Men's Unstitched Kurta ( Pack of 1 ),0.379,0.25,85% Off,-51.6,,(16),https://www.snapdeal.com/product/maharaja-red-cotton-blend-mens/6917529673649855472,1
2026-03-01 10:57:02,Fabkart Blue Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.352,0.1099,68% Off,-220.29,,,https://www.snapdeal.com/product/fabkart-blue-polyester-blend-mens/635063118392,1
2026-03-01 10:57:02,KUNDAN SULZ GWALIOR Orange Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.799,59% Off,59.07,,(25),https://www.snapdeal.com/product/kundan-sulz-gwalior-orange-cotton/682639864709,1
2026-03-01 10:57:03,Gwalior Suitings Multi Cotton Blend Unstitched Shirts & Trousers,0.492,0.999,51% Off,50.75,,(2),https://www.snapdeal.com/product/gwalior-suitings-multi-cotton-blend/652780655172,1
2026-03-01 10:57:03,KUNDAN SULZ GWALIOR Purple Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.327,0.799,59% Off,59.07,,(19),https://www.snapdeal.com/product/kundan-sulz-gwalior-purple-cotton/650987336806,1
2026-03-01 10:57:03,ONLY VIMAL Blue Poly Viscose Unstitched Pant Pc,0.467,0.823,43% Off,43.26,,(10),https://www.snapdeal.com/product/only-vimal-blue-poly-viscose/653029265861,1
2026-03-01 10:57:04,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirt pc,0.656,0.2399,73% Off,-173.45,,(26),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/671854805144,1
2026-03-01 10:57:04,BRANDLIFE Green Cotton Men's Unstitched Shirts & Trousers ( Pack of 1 ),0.642,0.2999,79% Off,-114.07,,,https://www.snapdeal.com/product/brandlife-green-cotton-mens-unstitched/639982290768,1
2026-03-01 10:57:04,KUNDAN SULZ GWALIOR Green Cotton Blend Unstitched Shirt pc,0.391,0.999,61% Off,60.86,,(52),https://www.snapdeal.com/product/kundan-sulz-gwalior-green-cotton/632412768648,1
2026-03-01 10:57:04,ONLY VIMAL Brown Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.589,0.1599,63% Off,-268.36,,,https://www.snapdeal.com/product/only-vimal-brown-polyester-blend/658977999469,1
2026-03-01 10:57:05,JOHN STELLAR Olive Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.699,0.1199,42% Off,-482.99,,(1),https://www.snapdeal.com/product/john-stellar-olive-cotton-blend/619141911213,1
2026-03-01 10:57:05,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers,0.547,0.1199,54% Off,-356.21,,(1),https://www.snapdeal.com/product/kundan-suz-gwalior-multi-cotton/683593974301,1
2026-03-01 10:57:05,Fabkart Brown Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.314,0.999,69% Off,68.57,,(4),https://www.snapdeal.com/product/fabkart-brown-polyester-blend-mens/632543810975,1
2026-03-01 10:57:06,Kundan Sulz Gwalior Beige Poly Viscose Unstitched Suit Piece,0.547,0.1899,71% Off,-188.05,,(13),https://www.snapdeal.com/product/shree-kundan-fabrics-beige-poly/678344867724,1
2026-03-01 10:57:06,JOHN STELLAR Multi Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.699,0.1199,42% Off,-482.99,,(5),https://www.snapdeal.com/product/john-stellar-multi-cotton-blend/621593163596,1
2026-03-01 10:57:06,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.52,0.1099,53% Off,-373.16,,(1),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/667264273644,1
2026-03-01 10:57:06,Maharaja Blue Cotton Blend Men's Unstitched Shirts & Trousers ( Pack of 1 ),0.612,0.25,76% Off,-144.8,,(2),https://www.snapdeal.com/product/maharaja-green-cotton-blend-mens/6917529685953693242,1
2026-03-01 10:57:07,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirt pc,0.465,0.999,53% Off,53.45,,(2),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/627860567434,1
2026-03-01 10:57:07,ONLY VIMAL Black Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.558,0.1099,49% Off,-407.73,,,https://www.snapdeal.com/product/only-vimal-black-polyester-blend/620422426104,1
2026-03-01 10:57:07,KUNDAN SULZ GWALIOR Multi 100 Percent Cotton Unstitched Shirts & Trousers 1 Pant and Shirt Piece,0.428,0.1099,61% Off,-289.44,,,https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-100/671576468035,1
2026-03-01 10:57:07,ONLY VIMAL Grey Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.558,0.1029,46% Off,-442.27,,(2),https://www.snapdeal.com/product/only-vimal-grey-polyester-blend/656693697743,1
2026-03-01 10:57:08,Kundan Sulz Gwalior Gold Cotton Blend Unstitched Pant Pc,0.35,0.699,50% Off,49.93,,(18),https://www.snapdeal.com/product/kundan-sulz-gwalior-black-cotton/667838801147,1
2026-03-01 10:57:08,Gwalior Light Grey Polyester Blend Men's Unstitched Pant Piece ( Pack of 1 ),0.305,0.899,66% Off,66.07,,,https://www.snapdeal.com/product/gwalior-light-grey-polyester-blend/667796138311,1
2026-03-01 10:57:08,KUNDAN SULZ GWALIOR - Multi Cotton Blend Men's Unstitched Shirt Piece ( Pack of 2 ),0.465,0.999,53% Off,53.45,,(6),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/681472157661,1
2026-03-01 10:57:08,Maharaja - Yellow Cotton Blend Men's Unstitched Shirts & Trousers ( Pack of 1 ),0.629,0.2,69% Off,-214.5,,(30),https://www.snapdeal.com/product/maharaja-yellow-poly-blend-unstitched/651552847149,1
2026-03-01 10:57:09,Kundan Sulz Gwalior Multicolor Polyester Unstitched Pant Pc Set Of 3,0.581,0.1699,66% Off,-241.97,,(188),https://www.snapdeal.com/product/shree-kundan-fabrics-multicolor-polyester/641028579586,1
2026-03-01 10:57:09,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirt pc,0.656,0.2099,69% Off,-212.53,,(2),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/653546862025,1
2026-03-01 10:57:09,Fabkart Multicolor Polyester Men's Unstitched Shirt Piece ( Pack of 1 ),0.59,0.1599,63% Off,-268.98,,,https://www.snapdeal.com/product/fabkart-multicolor-polyester-blend-mens/672100975486,1
2026-03-01 10:57:09,Kundan Sulz Gwalior Beige Poly Viscose Unstitched Pant Piece,0.334,0.849,61% Off,60.66,,(15),https://www.snapdeal.com/product/shree-kundan-fabrics-beige-poly/645125896710,1
2026-03-01 10:57:09,Fabkart Black Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.256,0.749,66% Off,65.82,,(9),https://www.snapdeal.com/product/fabkart-black-polyester-blend-mens/685086407543,1
2026-03-01 10:57:10,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.52,0.1099,53% Off,-373.16,,(1),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/644370246870,1
2026-03-01 10:57:10,Kundan Sulz Gwalior Multicolor Poly Blend Unstitched Pant- 4 Pieces,0.581,0.1399,58% Off,-315.3,,(37),https://www.snapdeal.com/product/shree-kundan-fabrics-multicolor-poly/658621874258,1
2026-03-01 10:57:10,KUNDAN SULZ GWALIOR Multi Poly Blend Unstitched Shirts & Trousers 2 Pant and 2 Shirt Pieces,0.499,0.1349,63% Off,-269.9,,(64),https://www.snapdeal.com/product/kundan-multicolour-poly-blend-trouser/645720668134,1
2026-03-01 10:57:10,Raymond White Cotton Men's Unstitched Shirt Piece ( Pack of 1 ),0.743,0.1999,63% Off,-271.69,,,https://www.snapdeal.com/product/raymond-white-cotton-mens-unstitched/654125234884,1
2026-03-01 10:57:10,Fabkart Brown Polyester Men's Unstitched Shirt Piece ( Pack of 1 ),0.529,0.1029,49% Off,-414.09,,(2),https://www.snapdeal.com/product/fabkart-brown-polyester-blend-mens/629758687635,1
2026-03-01 10:57:11,KUNDAN SULZ GWALIOR - Green Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.39,0.999,61% Off,60.96,,(17),https://www.snapdeal.com/product/kundan-suz-gwalior-green-cotton/669135925996,1
2026-03-01 10:57:11,Makhanchor Pink 100 Percent Cotton Unstitched Shirt pc Single,0.328,0.999,67% Off,67.17,,(18),https://www.snapdeal.com/product/makhanchor-pink-100-percent-cotton/620228383262,1
2026-03-01 10:57:11,Makhanchor Rose Gold Cotton Men's Unstitched Shirt Piece ( Pack of 1 ),0.328,0.999,67% Off,67.17,,(1),https://www.snapdeal.com/product/makhanchor-blue-cotton-mens-unstitched/7205760090530133532,1
2026-03-01 10:57:11,Raymond Multicolor Polyester Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.743,0.1999,63% Off,-271.69,,,https://www.snapdeal.com/product/raymond-multicolor-polyester-blend-mens/619596230572,1
2026-03-01 10:57:11,Kundan Sulz Gwalior Black Poly Viscose Unstitched Pant Piece,0.334,0.899,63% Off,62.85,,(1),https://www.snapdeal.com/product/shree-kundan-fabrics-black-poly/638910002249,1
2026-03-01 10:57:11,Makhanchor Blue 100 Percent Cotton Unstitched Shirt pc Single,0.328,0.499,34% Off,34.27,,(19),https://www.snapdeal.com/product/makhanchor-blue-100-percent-cotton/644618904054,1
2026-03-01 10:57:12,Maharaja Green Cotton Blend Men's Unstitched Kurta ( Pack of 1 ),0.379,0.25,85% Off,-51.6,,(2),https://www.snapdeal.com/product/maharaja-orange-cotton-blend-mens/6917529662969903866,1
2026-03-01 10:57:12,KUNDAN SULZ GWALIOR Multi Poly Viscose Unstitched Pant Pc,0.547,0.1499,64% Off,-264.91,,,https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-poly/621408443844,1
2026-03-01 10:57:12,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers,0.492,0.999,51% Off,50.75,,(3),https://www.snapdeal.com/product/kundan-suz-gwalior-multi-cotton/633132782837,1
2026-03-01 10:57:12,KUNDAN SULZ GWALIOR Blue Cotton Blend Unstitched Shirts & Trousers ( 1 Pant & 1 Shirt Piece ),0.502,0.1199,58% Off,-318.68,,(6),https://www.snapdeal.com/product/kundan-sulz-gwalior-blue-cotton/629759756356,1
2026-03-01 10:57:12,Fabkart Grey Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.447,0.999,55% Off,55.26,,(57),https://www.snapdeal.com/product/fabkart-grey-polyester-blend-mens/627507959188,1
2026-03-01 10:57:12,Raymond Navy Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.551,0.1499,63% Off,-267.58,,(1),https://www.snapdeal.com/product/raymond-navy-polyester-blend-mens/626712244336,1
2026-03-01 10:57:13,Raymond Maroon Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.59,0.1599,63% Off,-268.98,,,https://www.snapdeal.com/product/raymond-maroon-cotton-blend-mens/628182517451,1
2026-03-01 10:57:13,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirt pc,0.656,0.2399,73% Off,-173.45,,(2),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/619341534310,1
2026-03-01 10:57:13,Gwalior Suitings Light Black Poly Blend Unstitched Pant Pc,0.291,0.699,58% Off,58.37,,(8),https://www.snapdeal.com/product/gwalior-suitings-gray-poly-blend/786467421,1
2026-03-01 10:57:13,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.547,0.1199,54% Off,-356.21,,(6),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/675983722514,1
2026-03-01 10:57:13,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirt pc,0.656,0.2399,73% Off,-173.45,,(1),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/642665085146,1
2026-03-01 10:57:13,Kundan Sulz Gwalior Brown Poly Viscose Unstitched Pant Piece,0.316,0.849,63% Off,62.78,,(6),https://www.snapdeal.com/product/shree-kundan-fabrics-brown-poly/630224953732,1
2026-03-01 10:57:14,Maharaja Orange Cotton Blend Men's Unstitched Kurta ( Pack of 1 ),0.679,0.2,66% Off,-239.5,,,https://www.snapdeal.com/product/maharaja-orange-cotton-blend-mens/671543243822,1
2026-03-01 10:57:14,Shiv Sales Blue Cotton Blend Men's Unstitched Shirts & Trousers ( Pack of 1 ),0.654,0.1999,67% Off,-227.16,,(17),https://www.snapdeal.com/product/shiv-sales-blue-cotton-blend/639633681917,1
2026-03-01 10:57:14,Siyaram Light Grey Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.589,0.1132,48% Off,-420.32,,(3),https://www.snapdeal.com/product/siyaram-light-grey-polyester-blend/655869454027,1
2026-03-01 10:57:14,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirt pc,0.712,0.2499,72% Off,-184.91,,(6),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/637357713854,1
2026-03-01 10:57:14,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.494,0.1099,55% Off,-349.5,,(16),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/658418900716,1
2026-03-01 10:57:15,Raymond Grey Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.766,0.1286,40% Off,-495.65,,,https://www.snapdeal.com/product/raymond-grey-polyester-blend-mens/663463880089,1
2026-03-01 10:57:15,Maharaja Brown Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.379,0.2,81% Off,-89.5,,(5),https://www.snapdeal.com/product/maharaja-black-cotton-blend-mens/5764608156146769420,1
2026-03-01 10:57:15,Raymond Turquoise Cotton Blend Men's Unstitched Shirt Piece ( Pack of 1 ),0.608,0.1199,49% Off,-407.09,,(1),https://www.snapdeal.com/product/raymond-turquoise-cotton-blend-mens/638645766835,1
2026-03-01 10:57:15,Fabkart Indigo Polyester Men's Unstitched Kurta Pyjama ( Pack of 1 ),0.457,0.1299,65% Off,-251.81,,(2),https://www.snapdeal.com/product/fabkart-indigo-polyester-blend-mens/631498455660,1
2026-03-01 10:57:15,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers,0.511,0.1399,63% Off,-265.26,,,https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/673417392298,1
2026-03-01 10:57:15,Maharaja Pink Cotton Blend Men's Unstitched Kurta ( Pack of 1 ),0.379,0.25,85% Off,-51.6,,(3),https://www.snapdeal.com/product/maharaja-blue-cotton-blend-mens/8070451189868848429,1
2026-03-01 10:57:16,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirt pc,0.465,0.999,53% Off,53.45,,(4),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/658813251589,1
2026-03-01 10:57:16,Gwalior Cotton Blend Unstitched Pant Piece,0.339,0.899,62% Off,62.29,,(25),https://www.snapdeal.com/product/gwalior-cotton-blend-unstitched-pant/642509492845,1
2026-03-01 10:57:16,Maharaja Multi Poly Viscose Unstitched Shirts & Trousers,0.601,0.25,76% Off,-140.4,,(7),https://www.snapdeal.com/product/maharaja-multi-poly-viscose-unstitched/686248353431,1
2026-03-01 10:57:16,Maharaja White Cotton Blend Men's Unstitched Kurta ( Pack of 1 ),0.379,0.2,81% Off,-89.5,,,https://www.snapdeal.com/product/maharaja-orange-cotton-blend-mens/5764608148212614347,1
2026-03-01 10:57:16,Kundan Multicolor Poly Blend Unstitched Shirts & Trousers Piece,0.344,0.799,57% Off,56.95,,(2),https://www.snapdeal.com/product/kundan-multicolor-poly-blend-unstitched/664255540511,1
2026-03-01 10:57:16,GWALIOR COMBO PACK - Brown Viscose Men's Unstitched Shirts & Trousers ( Pack of 1 ),0.568,0.1299,56% Off,-337.26,,(29),https://www.snapdeal.com/product/gwalior-combo-pack-viscose-brown/674053189830,1
2026-03-01 10:57:17,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirt pc,0.629,0.2099,70% Off,-199.67,,(9),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/637681279529,1
2026-03-01 10:57:17,Siyaram Black Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.614,0.1199,49% Off,-412.09,,(2),https://www.snapdeal.com/product/siyaram-black-polyester-blend-mens/657650821718,1
2026-03-01 10:57:17,KUNDAN SULZ GWALIOR Multi Cotton Blend Unstitched Shirts & Trousers 1 Pant & 1 Shirt Pc For Men's,0.547,0.1099,50% Off,-397.73,,(2),https://www.snapdeal.com/product/kundan-sulz-gwalior-multi-cotton/623081026047,1
2026-03-01 10:57:17,Raymond Grey Polyester Men's Unstitched Pant Piece ( Pack of 1 ),0.512,0.1099,53% Off,-365.88,,,https://www.snapdeal.com/product/raymond-grey-polyester-blend-mens/658857861656,1
2026-03-01 10:57:17,Maharaja White Cotton Blend Men's Unstitched Kurta ( Pack of 1 ),0.379,0.2,81% Off,-89.5,,(2),https://www.snapdeal.com/product/maharaja-cream-cotton-blend-mens/5188147400246052778,1
2026-03-01 10:57:18,KUNDAN SULZ GWALIOR Maroon Cotton Blend Unstitched Shirt pc,0.39,0.999,61% Off,60.96,,(21),https://www.snapdeal.com/product/kundan-suz-gwalior-maroon-cotton/665780172335,1
